order_id,timestamp,user_id,order_type,subtotal,tip,total
f31355,2022-06-24 17:42:08,,onsite,15.77,2.37,18.14
3ce9a2,2022-06-24 17:42:22,,onsite,11.97,1.8,13.77
407cfc,2022-06-24 17:51:34,b2a694,carryout,8.77,1.32,10.09
8613e4,2022-06-24 17:51:35,,carryout,12.47,0,12.47
1dd751,2022-06-24 17:58:26,705787,delivery,13.77,0,13.77
f26957,2022-06-24 18:05:49,,onsite,10.97,1.65,12.62
d17a62,2022-06-24 18:05:57,,onsite,15.97,2.4,18.37
1358f6,2022-06-24 18:10:41,,onsite,20.26,3.04,23.30
9060d5,2022-06-24 18:12:29,9c5def,onsite,19.96,3.0,22.96
19cf61,2022-06-24 18:21:51,,carryout,17.26,0,17.26
7b8f96,2022-06-24 18:25:30,,carryout,10.97,1.65,12.62
1cddd6,2022-06-24 18:54:42,,onsite,14.97,2.25,17.22
6216c5,2022-06-24 18:58:41,,onsite,9.28,0,9.28
ff6805,2022-06-24 19:11:54,27c59c,delivery,9.97,1.5,11.47
20ce22,2022-06-24 19:11:57,74eba6,delivery,23.75,3.57,27.32
9408a8,2022-06-24 19:15:14,,onsite,19.96,0,19.96
ad3feb,2022-06-24 19:16:42,,onsite,15.97,2.4,18.37
617eda,2022-06-24 19:36:34,a9b205,carryout,17.26,2.59,19.85
c71cff,2022-06-24 19:36:59,,onsite,35.72,0,35.72
9d80e1,2022-06-24 19:42:30,,delivery,10.97,1.65,12.62
e1e903,2022-06-24 19:47:30,,carryout,11.47,0,11.47
1dc456,2022-06-24 19:51:09,,onsite,10.97,1.65,12.62
bf211d,2022-06-24 19:59:05,82e7f5,delivery,9.48,1.43,10.91
ec4e76,2022-06-24 19:59:11,16f3cb,onsite,27.55,4.14,31.69
b93c0c,2022-06-24 20:25:34,8e741f,carryout,13.47,0,13.47
2fd44e,2022-06-24 20:31:17,661dc7,delivery,11.47,0,11.47
1c6164,2022-06-25 11:00:23,554d2c,delivery,44.00,0,44.00
7c82ce,2022-06-25 11:12:47,,onsite,13.07,0,13.07
ea476b,2022-06-25 11:32:33,6d29c4,carryout,16.57,2.49,19.06
dbcd19,2022-06-25 11:39:58,,delivery,13.07,1.97,15.04
caa15b,2022-06-25 11:48:27,,onsite,9.98,1.5,11.48
8f525b,2022-06-25 11:51:45,,onsite,13.47,2.03,15.50
2cc14c,2022-06-25 12:05:28,,onsite,10.97,1.65,12.62
33d215,2022-06-25 12:08:00,,onsite,15.76,0,15.76
0d717d,2022-06-25 12:12:42,,onsite,12.77,1.92,14.69
bf1dcc,2022-06-25 12:24:58,,carryout,42.42,6.37,48.79
c79248,2022-06-25 12:25:05,066180,onsite,12.47,1.88,14.35
60a9ac,2022-06-25 12:25:56,f7c240,onsite,60.57,0,60.57
ea23e6,2022-06-25 12:32:29,,onsite,7.98,1.2,9.18
738235,2022-06-25 12:35:45,,onsite,13.97,2.1,16.07
55431d,2022-06-25 12:39:09,9d8d19,carryout,11.27,0,11.27
43b820,2022-06-25 12:52:08,,onsite,54.29,8.15,62.44
b96a71,2022-06-25 12:54:36,,carryout,7.98,1.2,9.18
1295a9,2022-06-25 13:03:49,,onsite,49.50,7.43,56.93
aa558f,2022-06-25 13:04:30,a0cbe9,onsite,35.02,5.26,40.28
3ab58a,2022-06-25 13:07:29,cd21f9,onsite,11.97,1.8,13.77
e5128b,2022-06-25 13:27:49,b570ba,delivery,12.47,1.88,14.35
ec76ed,2022-06-25 14:07:48,,carryout,13.47,0,13.47
d77828,2022-06-25 14:19:30,,onsite,14.97,2.25,17.22
22e30a,2022-06-25 14:19:42,ac60b8,carryout,23.95,0,23.95
73285b,2022-06-25 14:31:55,,onsite,20.25,3.04,23.29
d0e6af,2022-06-25 14:46:12,cc10d4,delivery,12.47,0,12.47
f26fea,2022-06-25 15:34:31,9265d1,onsite,10.48,0,10.48
9c9bfd,2022-06-25 15:43:56,,delivery,43.70,0,43.70
57486f,2022-06-25 15:53:07,,onsite,11.47,0,11.47
7836b8,2022-06-25 15:58:12,485174,carryout,10.97,1.65,12.62
50bc2c,2022-06-25 16:14:04,ef1c5a,delivery,9.97,1.5,11.47
0596a8,2022-06-25 16:23:11,,delivery,11.27,0,11.27
e785f7,2022-06-25 16:26:30,,onsite,61.95,9.3,71.25
d035d3,2022-06-25 16:26:40,d3041a,delivery,9.98,1.5,11.48
31a29d,2022-06-25 16:34:46,,carryout,20.25,0,20.25
792db0,2022-06-25 16:36:00,,onsite,23.75,3.57,27.32
69a971,2022-06-25 16:41:49,,onsite,47.99,7.2,55.19
440cdb,2022-06-25 17:06:13,,onsite,41.20,6.19,47.39
6e8932,2022-06-25 17:17:51,,delivery,24.54,3.69,28.23
b657a1,2022-06-25 17:21:44,ee68de,carryout,11.27,0,11.27
83f3ca,2022-06-25 17:23:58,,onsite,10.77,0,10.77
4a02c4,2022-06-25 17:27:07,,onsite,37.72,0,37.72
ff9775,2022-06-25 17:30:55,,onsite,9.97,1.5,11.47
d726d4,2022-06-25 17:31:52,690312,onsite,49.50,7.43,56.93
32fcb3,2022-06-25 17:38:43,936958,delivery,15.57,2.34,17.91
d920a8,2022-06-25 17:44:22,,onsite,12.47,0,12.47
3ab497,2022-06-25 17:49:15,,onsite,13.97,2.1,16.07
a0d332,2022-06-25 17:59:51,7c7999,onsite,52.58,7.89,60.47
def52b,2022-06-25 18:04:30,3a2ba5,onsite,14.97,2.25,17.22
cbaf5c,2022-06-25 18:12:58,,onsite,11.47,0,11.47
e1298f,2022-06-25 18:14:50,,onsite,23.95,0,23.95
a23b44,2022-06-25 18:24:57,832587,carryout,35.22,5.29,40.51
9dd404,2022-06-25 18:26:36,83ab13,onsite,11.28,1.7,12.98
c492b3,2022-06-25 18:31:33,e1c9e0,onsite,17.77,2.67,20.44
2ca952,2022-06-25 18:32:14,94d60d,carryout,9.77,1.47,11.24
a908fc,2022-06-25 18:37:13,2059a5,carryout,35.23,0,35.23
afffbf,2022-06-25 18:39:55,,onsite,10.97,0,10.97
5013a5,2022-06-25 18:51:39,26e0bf,delivery,15.57,0,15.57
6a9199,2022-06-25 18:55:00,2ed2b4,carryout,12.27,0,12.27
39d4a0,2022-06-25 19:12:25,5d4cb2,delivery,15.76,0,15.76
fa7fa6,2022-06-25 19:15:58,,carryout,11.97,1.8,13.77
2840a4,2022-06-25 19:32:01,,onsite,36.21,5.44,41.65
95d9ef,2022-06-25 19:49:02,,onsite,12.77,0,12.77
eb92c7,2022-06-25 19:54:28,,carryout,54.29,0,54.29
fe92c9,2022-06-26 11:02:32,ac3f71,delivery,14.97,2.25,17.22
4cec6a,2022-06-26 11:04:36,2f6726,onsite,12.77,1.92,14.69
c69bb1,2022-06-26 11:26:47,,onsite,13.77,2.07,15.84
00e636,2022-06-26 11:35:57,c43561,onsite,8.97,1.35,10.32
94e0f1,2022-06-26 11:41:29,,onsite,20.25,0,20.25
e7bdad,2022-06-26 11:47:39,4da4ed,delivery,10.77,1.62,12.39
4c4044,2022-06-26 11:49:16,,onsite,21.95,0,21.95
cfe1cd,2022-06-26 11:49:53,,onsite,9.97,1.5,11.47
c46e3e,2022-06-26 12:00:26,,onsite,12.27,1.85,14.12
1887ae,2022-06-26 12:05:13,7d2e24,delivery,32.03,4.81,36.84
01fd1d,2022-06-26 12:07:42,,carryout,43.70,6.56,50.26
271212,2022-06-26 12:09:31,a829c3,delivery,54.19,8.13,62.32
fe1f71,2022-06-26 12:20:49,,carryout,18.46,2.77,21.23
5ca113,2022-06-26 12:21:06,,delivery,25.04,0,25.04
83edea,2022-06-26 12:22:48,,delivery,11.28,0,11.28
d28ae5,2022-06-26 12:23:02,,onsite,15.96,0,15.96
6ed2c7,2022-06-26 12:28:31,f60f41,delivery,13.47,0,13.47
4cddce,2022-06-26 12:30:46,,onsite,21.75,3.27,25.02
510919,2022-06-26 12:36:11,,onsite,12.47,0,12.47
fac5c2,2022-06-26 12:46:11,,carryout,11.97,0,11.97
4825b9,2022-06-26 13:00:33,7e18d1,carryout,13.78,2.07,15.85
7d048c,2022-06-26 13:06:41,222dd6,onsite,12.77,0,12.77
9aa4d5,2022-06-26 13:10:25,,carryout,17.26,0,17.26
945f64,2022-06-26 13:15:33,254e86,onsite,10.77,0,10.77
2e9994,2022-06-26 13:21:04,4be56d,carryout,16.76,2.52,19.28
a3e5fa,2022-06-26 13:27:15,,delivery,9.48,0,9.48
d95ed5,2022-06-26 13:28:49,b6f7ae,onsite,13.07,0,13.07
85f896,2022-06-26 13:31:20,,onsite,12.98,0,12.98
232592,2022-06-26 13:38:10,,carryout,12.47,1.88,14.35
efbaf0,2022-06-26 14:11:35,,carryout,44.99,6.75,51.74
a6867d,2022-06-26 14:12:39,8c4522,delivery,12.47,1.88,14.35
52225d,2022-06-26 14:16:51,,onsite,15.77,2.37,18.14
e0040d,2022-06-26 14:17:32,,onsite,12.77,0,12.77
66fa4c,2022-06-26 14:22:22,5c8584,delivery,9.97,0,9.97
a57f3d,2022-06-26 14:41:07,,onsite,22.25,0,22.25
7266c7,2022-06-26 15:11:58,,onsite,9.97,1.5,11.47
0a4d6f,2022-06-26 16:00:18,,onsite,10.97,0,10.97
f07807,2022-06-26 16:05:12,,carryout,12.98,0,12.98
fa03e0,2022-06-26 16:17:20,,onsite,16.77,0,16.77
26eb7b,2022-06-26 16:25:48,,carryout,9.77,1.47,11.24
6c7817,2022-06-26 16:49:54,,onsite,21.96,3.3,25.26
bb0ccf,2022-06-26 17:01:12,,onsite,8.77,0,8.77
36510a,2022-06-26 17:12:22,,onsite,14.07,0,14.07
a90ca6,2022-06-26 17:14:28,7fdcb3,delivery,33.53,0,33.53
edc9bf,2022-06-26 17:18:01,,onsite,9.97,1.5,11.47
dedc1c,2022-06-26 17:24:43,,delivery,35.02,0,35.02
43defe,2022-06-26 17:28:11,e33501,delivery,7.98,1.2,9.18
e196ab,2022-06-26 17:28:12,c6ac7f,onsite,14.97,2.25,17.22
ec819b,2022-06-26 17:34:36,6aebdc,delivery,12.27,0,12.27
ebbe6d,2022-06-26 17:36:07,,onsite,9.77,0,9.77
f6a7ca,2022-06-26 17:39:46,6ee524,carryout,16.46,2.47,18.93
4d620c,2022-06-26 17:43:06,,carryout,39.52,0,39.52
278be1,2022-06-26 17:49:32,,onsite,9.97,0,9.97
ea0de8,2022-06-26 17:55:24,,onsite,50.30,0,50.30
eec0fd,2022-06-26 17:58:05,,delivery,10.97,0,10.97
4f9d52,2022-06-26 18:00:09,,onsite,13.07,1.97,15.04
04aee9,2022-06-26 18:05:05,93c3c7,delivery,20.26,3.04,23.30
4ec291,2022-06-26 18:05:19,d4541a,carryout,12.47,0,12.47
b3c7a0,2022-06-26 18:09:00,,carryout,14.97,2.25,17.22
cb18c0,2022-06-26 18:11:48,,onsite,16.46,2.47,18.93
891e2f,2022-06-26 18:18:27,4dbe6d,onsite,28.75,4.32,33.07
7453a0,2022-06-26 18:28:20,,carryout,14.77,0,14.77
285070,2022-06-26 18:35:31,f2caab,delivery,15.27,2.3,17.57
ba8a56,2022-06-26 18:38:39,ea26ea,carryout,9.28,0,9.28
d9839b,2022-06-26 18:39:53,,delivery,13.47,0,13.47
1e4659,2022-06-26 18:43:22,,delivery,12.47,0,12.47
e325b9,2022-06-26 18:46:41,0cc681,onsite,10.77,0,10.77
c96a66,2022-06-26 18:50:16,,onsite,21.26,0,21.26
1112e0,2022-06-26 18:52:04,,carryout,16.47,2.48,18.95
d11c7e,2022-06-26 19:21:17,,onsite,30.74,4.62,35.36
2a88f0,2022-06-26 19:21:32,,onsite,12.47,0,12.47
4b8876,2022-06-26 19:29:45,,carryout,9.97,0,9.97
001040,2022-06-26 19:37:58,b1d401,carryout,9.78,0,9.78
e64a3b,2022-06-26 19:49:11,,carryout,7.78,0,7.78
fc8596,2022-06-26 20:16:31,,carryout,9.77,1.47,11.24
a5def3,2022-06-27 11:05:22,,delivery,18.25,2.74,20.99
c0f5d6,2022-06-27 11:18:47,364e7b,onsite,13.97,2.1,16.07
7ed9dc,2022-06-27 11:37:49,,onsite,46.89,7.04,53.93
3aa19d,2022-06-27 11:44:42,,onsite,12.47,1.88,14.35
d33e3b,2022-06-27 12:00:14,f8dc92,delivery,12.77,1.92,14.69
740810,2022-06-27 12:08:46,,onsite,34.22,5.14,39.36
d8e37b,2022-06-27 12:21:47,5156ed,delivery,10.97,1.65,12.62
e991d7,2022-06-27 12:23:18,80205a,carryout,15.27,2.3,17.57
9754f7,2022-06-27 12:29:58,4e1107,carryout,25.54,0,25.54
507e9f,2022-06-27 12:33:14,,carryout,13.47,2.03,15.50
3eb9b4,2022-06-27 12:54:41,8543ab,onsite,21.75,0,21.75
a73b1d,2022-06-27 13:05:57,0627eb,onsite,9.97,0,9.97
dd02c9,2022-06-27 13:21:16,31291f,carryout,10.77,0,10.77
ebdf3e,2022-06-27 13:27:53,,delivery,10.48,0,10.48
10fbf7,2022-06-27 13:36:32,9c5def,carryout,19.96,0,19.96
a1aca2,2022-06-27 13:39:21,fe42bf,carryout,12.28,1.85,14.13
3cac8c,2022-06-27 13:41:37,de108d,delivery,9.78,0,9.78
c55513,2022-06-27 13:48:48,b35711,carryout,8.98,1.35,10.33
45d512,2022-06-27 13:50:28,,onsite,15.27,2.3,17.57
3670af,2022-06-27 13:53:22,e0ac2b,onsite,13.27,0,13.27
0de429,2022-06-27 13:58:33,863354,onsite,8.97,0,8.97
ff142e,2022-06-27 13:59:31,59a6d6,carryout,9.48,0,9.48
bb9fc9,2022-06-27 14:43:44,5e6280,delivery,15.27,0,15.27
ad472f,2022-06-27 15:16:57,,onsite,9.77,0,9.77
9ac55e,2022-06-27 15:30:50,,onsite,26.54,0,26.54
bb12f5,2022-06-27 15:31:31,6c0b87,onsite,11.77,1.77,13.54
e05657,2022-06-27 15:39:06,2c8fff,onsite,15.57,2.34,17.91
7973c7,2022-06-27 16:17:17,a6c395,onsite,19.26,2.89,22.15
4e60ad,2022-06-27 16:43:43,488f92,onsite,17.76,0,17.76
8173be,2022-06-27 16:45:18,08024a,onsite,62.93,0,62.93
822435,2022-06-27 16:48:33,578c0d,carryout,17.26,2.59,19.85
f7bfeb,2022-06-27 16:52:04,27c59c,delivery,9.97,1.5,11.47
fc39fc,2022-06-27 17:08:09,a1284e,onsite,44.00,6.61,50.61
8999a6,2022-06-27 17:08:51,,carryout,16.76,0,16.76
825828,2022-06-27 17:08:53,5948f1,carryout,12.47,0,12.47
59703d,2022-06-27 17:13:23,eb1ddc,carryout,50.19,7.53,57.72
249ade,2022-06-27 17:19:04,458307,delivery,11.77,0,11.77
c57aad,2022-06-27 17:21:00,3efe2c,delivery,37.22,5.59,42.81
93d1a2,2022-06-27 17:25:17,396d53,carryout,13.47,0,13.47
d7180c,2022-06-27 17:26:01,290093,carryout,12.98,0,12.98
cdd5a7,2022-06-27 17:27:03,,onsite,56.68,8.51,65.19
83e276,2022-06-27 17:29:46,577acb,carryout,36.21,5.44,41.65
b38625,2022-06-27 17:33:49,e6e9ac,delivery,12.47,1.88,14.35
abc954,2022-06-27 17:36:26,,onsite,7.98,1.2,9.18
718467,2022-06-27 17:49:20,695334,carryout,58.96,0,58.96
4a9e97,2022-06-27 17:50:23,0bee58,carryout,13.97,2.1,16.07
cacef5,2022-06-27 17:53:49,,onsite,49.38,7.41,56.79
a7a6de,2022-06-27 17:55:11,,onsite,14.27,2.15,16.42
b803b6,2022-06-27 17:57:42,b8856e,onsite,7.98,1.2,9.18
2d4c72,2022-06-27 18:00:39,4aa1d1,onsite,7.98,1.2,9.18
8b4538,2022-06-27 18:19:08,,onsite,10.97,1.65,12.62
5cab0a,2022-06-27 18:22:33,6adcc2,onsite,18.76,2.82,21.58
c024c9,2022-06-27 18:25:11,,onsite,12.27,0,12.27
87b5c1,2022-06-27 18:26:50,,onsite,42.71,6.41,49.12
15cdef,2022-06-27 18:32:47,bdd7aa,delivery,16.07,2.42,18.49
94a84a,2022-06-27 18:35:43,697acb,carryout,9.77,0,9.77
ade5c3,2022-06-27 18:37:08,,carryout,24.26,3.64,27.90
4f74e9,2022-06-27 18:40:32,,onsite,73.43,0,73.43
d5262a,2022-06-27 18:48:42,1f4b8f,carryout,19.05,2.86,21.91
e65757,2022-06-27 18:54:41,2cb4a1,carryout,13.97,0,13.97
c5925e,2022-06-27 18:58:05,,onsite,50.38,0,50.38
71a207,2022-06-27 18:59:17,,onsite,23.25,3.49,26.74
3e6e68,2022-06-27 19:06:58,b9f0d2,carryout,13.27,0,13.27
290282,2022-06-27 19:08:53,82e7f5,carryout,9.48,1.43,10.91
461ac8,2022-06-27 19:10:10,,onsite,11.57,1.74,13.31
46ab81,2022-06-27 19:31:16,ffee6c,delivery,9.97,0,9.97
d366c6,2022-06-27 19:38:38,,delivery,11.47,1.73,13.20
d5279a,2022-06-27 19:39:13,,carryout,19.96,3.0,22.96
d2ba6a,2022-06-27 19:45:30,36bea0,onsite,27.25,4.09,31.34
510cc0,2022-06-27 20:03:22,3097a8,onsite,7.98,0,7.98
1d1e6f,2022-06-27 20:06:01,,onsite,11.97,1.8,13.77
6c6af4,2022-06-27 20:23:29,,carryout,35.44,5.32,40.76
b6804b,2022-06-28 11:04:09,,onsite,59.18,8.88,68.06
562c1d,2022-06-28 11:07:44,2553db,carryout,17.46,0,17.46
146f96,2022-06-28 11:10:06,,carryout,11.28,1.7,12.98
0f3ea9,2022-06-28 11:23:47,,onsite,28.25,0,28.25
aa1b27,2022-06-28 11:24:25,7327ad,onsite,11.28,1.7,12.98
b5ac02,2022-06-28 11:26:33,,onsite,60.36,9.06,69.42
c967d8,2022-06-28 11:34:52,960f0a,onsite,12.47,1.88,14.35
655ed8,2022-06-28 11:38:47,0eb6ec,onsite,12.97,1.95,14.92
0d1b60,2022-06-28 11:47:18,e92a62,carryout,12.98,1.95,14.93
f923e0,2022-06-28 11:58:55,,onsite,10.77,1.62,12.39
945521,2022-06-28 12:08:25,,onsite,7.78,0,7.78
d132df,2022-06-28 12:14:20,439e8c,delivery,51.68,0,51.68
fa5200,2022-06-28 12:27:40,ceda1b,onsite,49.98,7.5,57.48
5b4d76,2022-06-28 12:32:09,,onsite,16.97,0,16.97
35d68f,2022-06-28 12:36:28,,carryout,12.47,0,12.47
c2c8f4,2022-06-28 12:45:53,,delivery,12.97,1.95,14.92
d12628,2022-06-28 12:57:01,,onsite,11.28,0,11.28
0ff757,2022-06-28 13:06:36,,carryout,7.98,1.2,9.18
3a769e,2022-06-28 13:21:16,032750,carryout,29.54,0,29.54
d9d760,2022-06-28 13:21:27,,onsite,19.75,0,19.75
ff4962,2022-06-28 13:21:58,71b2f3,carryout,20.95,3.15,24.10
fef55f,2022-06-28 13:23:14,,onsite,17.07,0,17.07
6fdb33,2022-06-28 13:30:17,,onsite,29.54,4.44,33.98
481728,2022-06-28 13:30:38,db3036,onsite,14.27,2.15,16.42
bff23c,2022-06-28 13:38:40,,delivery,13.97,2.1,16.07
1cba7c,2022-06-28 13:44:11,a4ddbe,delivery,10.77,1.62,12.39
b0fd29,2022-06-28 13:45:35,fea636,delivery,11.98,1.8,13.78
9cd767,2022-06-28 13:48:39,7980d0,delivery,17.07,2.57,19.64
b38827,2022-06-28 14:08:44,c57d8b,onsite,19.96,3.0,22.96
691a2d,2022-06-28 14:08:48,,onsite,47.20,0,47.20
663af2,2022-06-28 14:42:26,,onsite,20.56,3.09,23.65
8aba38,2022-06-28 14:45:44,,onsite,8.98,1.35,10.33
7abdce,2022-06-28 14:51:41,959201,onsite,10.77,0,10.77
7582c6,2022-06-28 15:02:54,,onsite,39.01,0,39.01
7a5488,2022-06-28 15:22:09,309019,onsite,13.47,2.03,15.50
6a7c0e,2022-06-28 15:35:24,0eb70e,carryout,71.62,0,71.62
03429b,2022-06-28 15:53:42,,onsite,15.27,2.3,17.57
fcb104,2022-06-28 15:54:59,d11cf3,carryout,16.07,2.42,18.49
46ccb2,2022-06-28 16:05:15,d3041a,onsite,11.97,1.8,13.77
296ba0,2022-06-28 16:10:01,aac1ad,delivery,16.95,2.55,19.50
89795d,2022-06-28 16:11:50,,onsite,18.46,2.77,21.23
2187fb,2022-06-28 16:14:02,c4e634,delivery,12.47,0,12.47
d80b04,2022-06-28 16:14:33,,onsite,11.77,0,11.77
276401,2022-06-28 16:20:54,,onsite,14.27,0,14.27
1f7a42,2022-06-28 16:28:57,,onsite,11.47,1.73,13.20
626222,2022-06-28 16:30:43,,onsite,56.76,0,56.76
1d020a,2022-06-28 16:51:01,,delivery,8.98,0,8.98
dc1dfa,2022-06-28 16:55:45,,onsite,26.54,0,26.54
093987,2022-06-28 16:57:36,,delivery,52.48,7.88,60.36
111532,2022-06-28 17:03:51,ac8ef8,onsite,24.45,0,24.45
c6da64,2022-06-28 17:13:10,,delivery,7.98,0,7.98
697a4e,2022-06-28 17:17:20,23b3a1,carryout,9.97,1.5,11.47
71376f,2022-06-28 17:31:55,,carryout,9.48,0,9.48
e96bc4,2022-06-28 17:33:32,846aff,delivery,15.57,2.34,17.91
ff41fa,2022-06-28 17:34:12,b53279,onsite,44.01,0,44.01
dde64c,2022-06-28 17:40:20,,delivery,7.98,0,7.98
9d5949,2022-06-28 17:45:26,86cd13,delivery,15.27,2.3,17.57
a44c18,2022-06-28 17:48:55,,carryout,57.77,8.67,66.44
58dcfa,2022-06-28 17:49:35,009186,onsite,9.48,1.43,10.91
a1752d,2022-06-28 17:55:25,ff0f3a,carryout,9.28,1.4,10.68
546dc3,2022-06-28 17:56:31,ee8b17,carryout,12.47,0,12.47
d289e1,2022-06-28 18:08:56,485174,carryout,10.77,1.62,12.39
0869f5,2022-06-28 18:10:55,,carryout,8.98,1.35,10.33
cb6032,2022-06-28 18:16:38,990026,carryout,9.77,1.47,11.24
badf22,2022-06-28 18:18:52,,onsite,15.96,0,15.96
6729da,2022-06-28 18:34:14,,carryout,34.72,5.21,39.93
fb1548,2022-06-28 18:41:38,b43801,carryout,31.25,0,31.25
ea4f5b,2022-06-28 19:17:18,,onsite,12.47,1.88,14.35
54e4fa,2022-06-28 19:19:22,968d28,carryout,12.27,1.85,14.12
9b7c94,2022-06-28 19:28:13,778e1c,carryout,23.25,3.49,26.74
3f53b7,2022-06-28 19:47:52,,onsite,9.97,0,9.97
92bc4c,2022-06-28 19:54:59,,carryout,50.99,7.65,58.64
f6b03d,2022-06-29 11:13:52,,carryout,42.51,6.38,48.89
8a91ab,2022-06-29 11:17:12,e8e69d,carryout,14.07,0,14.07
ec6eba,2022-06-29 11:17:20,3a0f4e,carryout,9.48,0,9.48
d9f318,2022-06-29 11:26:54,c2ba1f,delivery,49.51,7.43,56.94
52c488,2022-06-29 11:32:34,,onsite,15.27,2.3,17.57
c2f10c,2022-06-29 11:36:43,3a2ba5,delivery,14.97,2.25,17.22
56ad77,2022-06-29 11:36:44,,onsite,11.77,1.77,13.54
2e43c0,2022-06-29 11:39:24,,delivery,9.97,0,9.97
d567c5,2022-06-29 11:49:16,49b523,carryout,10.97,0,10.97
47083f,2022-06-29 11:58:56,,onsite,12.27,0,12.27
09d26c,2022-06-29 12:06:49,0a3ddc,carryout,11.77,0,11.77
92b932,2022-06-29 12:08:00,f2b0b5,delivery,14.77,2.22,16.99
f72e6a,2022-06-29 12:08:00,ed9e86,onsite,11.97,0,11.97
46e8e2,2022-06-29 12:08:54,df56ae,delivery,61.99,0,61.99
8202be,2022-06-29 12:27:40,,carryout,18.26,2.74,21.00
020117,2022-06-29 12:57:04,c53a51,onsite,12.47,1.88,14.35
99ef0f,2022-06-29 13:04:52,,onsite,11.97,1.8,13.77
40c872,2022-06-29 13:11:34,b1c9e6,onsite,13.47,0,13.47
0b8ece,2022-06-29 13:17:30,5fd833,delivery,18.75,0,18.75
7e4c54,2022-06-29 13:21:10,,onsite,8.98,0,8.98
683d31,2022-06-29 13:24:03,,carryout,15.27,0,15.27
994a48,2022-06-29 13:25:00,e3546e,carryout,18.45,2.77,21.22
766cb9,2022-06-29 13:26:33,c99985,onsite,13.47,2.03,15.50
674113,2022-06-29 13:54:35,96f62e,onsite,10.97,0,10.97
542a0b,2022-06-29 14:17:07,,onsite,14.27,2.15,16.42
3cee98,2022-06-29 14:33:11,9e09b0,onsite,14.97,2.25,17.22
b6eec7,2022-06-29 15:23:10,ebf2f0,onsite,11.27,0,11.27
0eb235,2022-06-29 15:42:36,,carryout,10.77,0,10.77
0b77ff,2022-06-29 15:52:11,,onsite,8.98,0,8.98
e9ff64,2022-06-29 16:23:07,e019a9,delivery,9.48,0,9.48
be13f0,2022-06-29 16:30:14,,onsite,13.47,2.03,15.50
619ab6,2022-06-29 17:00:22,,onsite,15.97,2.4,18.37
d1df9a,2022-06-29 17:02:25,,carryout,14.27,2.15,16.42
877c78,2022-06-29 17:28:12,0cc681,onsite,10.77,0,10.77
8f59de,2022-06-29 17:29:11,d4541a,delivery,11.97,0,11.97
156ba6,2022-06-29 18:03:20,c6ac7f,onsite,11.98,0,11.98
147db8,2022-06-29 18:05:17,dcdce8,onsite,9.97,1.5,11.47
67fb1d,2022-06-29 18:07:28,,carryout,7.98,1.2,9.18
4fe0ce,2022-06-29 18:18:47,,onsite,12.97,0,12.97
ca430c,2022-06-29 18:18:55,2a8206,carryout,14.97,0,14.97
989f08,2022-06-29 18:22:08,,onsite,13.77,2.07,15.84
dbac18,2022-06-29 18:26:54,,delivery,61.98,0,61.98
df213e,2022-06-29 18:35:17,333832,onsite,25.75,0,25.75
f9c5c7,2022-06-29 18:48:29,83ab13,carryout,11.28,0,11.28
5a51f7,2022-06-29 18:50:08,9d8d19,carryout,11.27,1.7,12.97
b8cfca,2022-06-29 18:52:27,,onsite,20.96,3.15,24.11
3693ce,2022-06-29 18:53:48,a829c3,carryout,52.99,0,52.99
2d359a,2022-06-29 19:03:09,,carryout,36.72,5.51,42.23
86fa8d,2022-06-29 19:04:57,,onsite,37.81,0,37.81
99d04d,2022-06-29 19:12:15,028bad,delivery,50.71,0,50.71
5555e1,2022-06-29 19:18:54,497ae9,carryout,24.95,3.75,28.70
537834,2022-06-29 19:30:30,,delivery,31.72,4.76,36.48
3f89be,2022-06-29 19:30:53,df8cb6,delivery,11.97,0,11.97
15b0f5,2022-06-29 19:33:11,,onsite,14.27,2.15,16.42
611611,2022-06-29 19:36:47,,carryout,11.47,0,11.47
4ec039,2022-06-29 19:39:00,,onsite,15.47,0,15.47
4bb9a8,2022-06-29 20:10:20,,onsite,16.47,2.48,18.95
254305,2022-06-29 20:22:09,,delivery,12.27,1.85,14.12
c88e70,2022-06-30 11:06:52,8df8c6,carryout,20.95,3.15,24.10
fb83f9,2022-06-30 11:21:30,10c17f,onsite,30.23,4.54,34.77
e36c25,2022-06-30 11:24:03,9233be,carryout,5.99,0.9,6.89
569cdf,2022-06-30 11:31:06,23c8ee,delivery,11.27,1.7,12.97
c11864,2022-06-30 11:41:35,3ea0ad,onsite,23.05,3.46,26.51
6c65aa,2022-06-30 11:46:52,5aad83,onsite,9.48,1.43,10.91
964c50,2022-06-30 11:49:17,,carryout,21.95,0,21.95
ac9cf7,2022-06-30 11:52:35,a4b130,delivery,11.97,0,11.97
767b20,2022-06-30 11:54:51,634d02,carryout,12.47,0,12.47
5e848d,2022-06-30 11:56:40,863354,onsite,9.97,0,9.97
98f5b4,2022-06-30 11:56:55,a6b149,onsite,11.27,1.7,12.97
10ef33,2022-06-30 11:58:02,364e7b,delivery,13.97,2.1,16.07
233562,2022-06-30 11:59:07,7bb162,onsite,11.97,0,11.97
2564d0,2022-06-30 11:59:51,,delivery,34.02,5.11,39.13
e482a7,2022-06-30 12:06:32,25a27c,carryout,20.45,0,20.45
fbf693,2022-06-30 12:07:27,488f92,carryout,17.76,0,17.76
3d7821,2022-06-30 12:10:29,,onsite,10.97,1.65,12.62
